File index,Travel time,Path distance,Travel time ratio,Path length ratio,Travel time standard deviation,Computation time
0, 24.0, 24.0, 1.0, 1.0,4.0 0.0
1, 26.0, 26.0, 1.0, 1.0,1.0 0.0
2, 22.0, 22.0, 1.0, 1.0,1.0 0.0
3, 23.5, 23.5, 1.0, 1.0,3.5 0.0
4, 24.5, 24.5, 1.0, 1.0,2.5 0.0
5, 21.5, 21.5, 1.0, 1.0,0.5 0.0
6, 24.5, 24.5, 1.0, 1.0,3.5 0.0
7, 23.0, 23.0, 1.0, 1.0,0.0 0.0
8, 22.5, 22.5, 1.0, 1.0,2.5 0.0
9, 24.5, 24.5, 1.0, 1.0,0.5 0.0
