File index,Travel time,Path distance,Travel time ratio,Path length ratio,Travel time standard deviation,Number of failed instances,Computation time
148, 23.166666666666668, 23.0, 1.0227272727272727, 1.0151515151515151, 1.3437096247164249, 0, 0.0
149, 25.333333333333332, 25.166666666666668, 1.0192307692307692, 1.0128205128205128, 2.748737083745107, 0, 0.0026036500930786133
15, 23.166666666666668, 23.166666666666668, 1.0310245310245312, 1.0310245310245312, 1.462494064565354, 0, 0.0
150, 24.166666666666668, 23.833333333333332, 1.0448232323232325, 1.0303030303030303, 1.067187372905475, 0, 0.0026034911473592124
151, 23.166666666666668, 23.166666666666668, 1.0772005772005773, 1.0772005772005773, 2.034425935955617, 0, 0.0
152, 23.5, 23.5, 1.0317460317460319, 1.0317460317460319, 1.707825127659933, 0, 0.0
153, 23.166666666666668, 23.166666666666668, 1.0333333333333334, 1.0333333333333334, 1.5723301886761007, 0, 0.0
154, 22.333333333333332, 22.166666666666668, 1.0386904761904763, 1.0317460317460319, 1.9720265943665387, 0, 0.0
155, 24.5, 24.5, 1.0765418156722504, 1.0765418156722504, 1.118033988749895, 0, 0.0026035706202189126
156, 24.833333333333332, 24.666666666666668, 1.0752923976608186, 1.0665204678362572, 2.4776781245530843, 0, 0.0
157, 24.333333333333332, 24.166666666666668, 1.0061728395061729, 1.0, 2.748737083745107, 0, 0.0
158, 23.0, 22.666666666666668, 1.0643892339544514, 1.0492063492063493, 1.1547005383792515, 0, 0.002603252728780111
159, 23.166666666666668, 23.166666666666668, 1.0, 1.0, 1.950783318453271, 0, 0.0
16, 23.333333333333332, 23.333333333333332, 1.0317460317460316, 1.0317460317460316, 1.699673171197595, 0, 0.002603729565938314
160, 23.333333333333332, 23.166666666666668, 1.0382395382395382, 1.0303030303030303, 2.1343747458109497, 0, 0.0
161, 23.5, 23.333333333333332, 1.0383022774327122, 1.0303657694962043, 1.707825127659933, 0, 0.0
162, 24.333333333333332, 24.0, 1.0284057971014493, 1.0144927536231885, 2.494438257849294, 0, 0.0
163, 24.833333333333332, 24.833333333333332, 1.031159420289855, 1.031159420289855, 2.1147629234082532, 0, 0.0
164, 24.166666666666668, 23.666666666666668, 1.0375494071146245, 1.0151515151515151, 1.7716909687891083, 0, 0.002603332201639811
165, 22.333333333333332, 22.333333333333332, 1.0, 1.0, 1.247219128924647, 0, 0.0
166, 22.5, 22.5, 1.0151515151515151, 1.0151515151515151, 1.8929694486000912, 0, 0.0
167, 24.166666666666668, 24.166666666666668, 1.0, 1.0, 2.1147629234082532, 0, 0.0
168, 24.666666666666668, 24.5, 1.0064102564102564, 1.0, 1.2472191289246473, 0, 0.0
169, 23.166666666666668, 23.0, 1.0523715415019763, 1.0447957839262187, 1.7716909687891083, 0, 0.0
17, 23.833333333333332, 23.666666666666668, 1.007936507936508, 1.0, 2.733536577809454, 0, 0.0
170, 26.0, 26.0, 1.0555555555555556, 1.0555555555555556, 3.265986323710904, 0, 0.0026095708211263022
171, 23.0, 23.0, 1.0, 1.0, 3.0550504633038935, 0, 0.0
172, 23.166666666666668, 23.166666666666668, 1.0296442687747034, 1.0296442687747034, 1.6749792701868151, 0, 0.0
173, 22.0, 22.0, 1.0158730158730158, 1.0158730158730158, 1.4142135623730951, 0, 0.0
174, 23.833333333333332, 23.833333333333332, 1.0166666666666666, 1.0166666666666666, 1.5723301886761007, 0, 0.0
175, 23.666666666666668, 23.666666666666668, 1.046176046176046, 1.046176046176046, 1.7950549357115015, 0, 0.0
176, 24.333333333333332, 24.166666666666668, 1.0069444444444444, 1.0, 0.7453559924999298, 0, 0.0
177, 23.0, 23.0, 1.0158730158730158, 1.0158730158730158, 2.0, 0, 0.0
178, 23.5, 23.5, 1.0, 1.0, 2.217355782608345, 0, 0.0
179, 22.5, 22.5, 1.0, 1.0, 1.6072751268321592, 0, 0.0
18, 24.0, 24.0, 1.0, 1.0, 1.8257418583505538, 0, 0.0
180, 24.166666666666668, 24.166666666666668, 1.0, 1.0, 1.950783318453271, 0, 0.0
181, 24.5, 24.5, 1.0144927536231885, 1.0144927536231885, 2.217355782608345, 0, 0.0026035308837890625
182, 23.833333333333332, 23.833333333333332, 1.0463109354413702, 1.0463109354413702, 2.266911751455907, 0, 0.0
183, 24.166666666666668, 24.166666666666668, 1.0333333333333334, 1.0333333333333334, 1.462494064565354, 0, 0.0026035706202189126
184, 23.833333333333332, 23.666666666666668, 1.0208333333333333, 1.0138888888888888, 1.3437096247164249, 0, 0.0
185, 23.166666666666668, 23.166666666666668, 1.0151515151515151, 1.0151515151515151, 1.5723301886761007, 0, 0.0005041360855102539
186, 24.333333333333332, 24.166666666666668, 1.0386904761904763, 1.0317460317460319, 1.5986105077709065, 0, 0.0
187, 23.5, 23.5, 1.0599472990777339, 1.0599472990777339, 2.217355782608345, 0, 0.0
188, 23.333333333333332, 23.333333333333332, 1.05, 1.05, 1.8856180831641267, 0, 0.0
189, 23.5, 23.5, 1.0151515151515151, 1.0151515151515151, 2.5, 0, 0.0026044448216756186
19, 24.666666666666668, 24.5, 1.0075757575757576, 1.0, 1.699673171197595, 0, 0.0
190, 24.166666666666668, 24.166666666666668, 1.0289855072463767, 1.0289855072463767, 1.7716909687891083, 0, 0.0
191, 24.833333333333332, 24.666666666666668, 1.0523715415019763, 1.0447957839262187, 1.2133516482134197, 0, 0.0
192, 23.666666666666668, 23.5, 1.090829346092504, 1.0820574162679426, 1.4907119849998598, 0, 0.0
193, 22.833333333333332, 22.5, 1.0138888888888888, 1.0, 1.863389981249825, 0, 0.002603252728780111
194, 22.833333333333332, 22.833333333333332, 1.0144927536231885, 1.0144927536231885, 1.6749792701868151, 0, 0.0
195, 23.833333333333332, 23.666666666666668, 1.0382395382395382, 1.0303030303030303, 2.1921577396609844, 0, 0.0
196, 25.166666666666668, 25.166666666666668, 1.0634920634920635, 1.0634920634920635, 2.3392781412697, 0, 0.0026030143102010093
197, 22.666666666666668, 22.5, 1.0220959595959596, 1.0151515151515151, 1.7950549357115015, 0, 0.0
198, 23.0, 22.833333333333332, 1.0069444444444444, 1.0, 1.4142135623730951, 0, 0.0026039679845174155
199, 24.666666666666668, 24.666666666666668, 1.0, 1.0, 2.4267032964268394, 0, 0.0
2, 22.666666666666668, 22.166666666666668, 1.0393939393939393, 1.0166666666666666, 0.9428090415820634, 0, 0.002603292465209961
20, 23.5, 23.333333333333332, 1.0538888888888889, 1.0472222222222223, 1.9790570145063195, 0, 0.0
200, 24.0, 24.0, 1.0, 1.0, 2.70801280154532, 0, 0.0
201, 24.333333333333332, 24.333333333333332, 1.0, 1.0, 2.1343747458109497, 0, 0.0
202, 24.833333333333332, 24.0, 1.0583333333333333, 1.0166666666666666, 2.4776781245530843, 0, 0.0
203, 23.166666666666668, 23.166666666666668, 1.0166666666666666, 1.0166666666666666, 2.1921577396609844, 0, 0.0026040474573771157
204, 23.166666666666668, 23.166666666666668, 1.0151515151515151, 1.0151515151515151, 1.2133516482134197, 0, 0.0
205, 23.5, 23.5, 1.0333333333333334, 1.0333333333333334, 1.5, 0, 0.00260313351949056
206, 24.166666666666668, 24.0, 1.0218181818181817, 1.0151515151515151, 1.6749792701868151, 0, 0.0
207, 24.333333333333332, 24.166666666666668, 1.0215617715617715, 1.0151515151515151, 2.1343747458109497, 0, 0.0
208, 23.333333333333332, 23.333333333333332, 1.0166666666666666, 1.0166666666666666, 2.2852182001336816, 0, 0.0
209, 23.333333333333332, 23.0, 1.0144927536231885, 1.0, 1.7950549357115015, 0, 0.0
21, 24.333333333333332, 24.333333333333332, 1.0, 1.0, 2.1343747458109497, 0, 0.0
210, 24.166666666666668, 24.166666666666668, 1.0, 1.0, 2.4094720491334933, 0, 0.0
211, 22.833333333333332, 22.833333333333332, 1.0303030303030303, 1.0303030303030303, 1.950783318453271, 0, 0.002602537473042806
212, 25.5, 25.333333333333332, 1.0066666666666666, 1.0, 1.6072751268321592, 0, 0.0005163749059041342
213, 22.0, 22.0, 1.0, 1.0, 1.5275252316519468, 0, 0.0
214, 23.666666666666668, 23.5, 1.0225396825396824, 1.0158730158730158, 1.8856180831641267, 0, 0.002604246139526367
215, 22.666666666666668, 22.666666666666668, 1.0469696969696969, 1.0469696969696969, 2.357022603955158, 0, 0.0
216, 22.5, 22.333333333333332, 1.0572463768115943, 1.05, 1.9790570145063195, 0, 0.0
217, 22.5, 22.5, 1.0144927536231885, 1.0144927536231885, 1.2583057392117916, 0, 0.0
218, 25.5, 24.833333333333332, 1.108946608946609, 1.0772005772005773, 1.6072751268321592, 0, 0.0
219, 23.833333333333332, 23.666666666666668, 1.023076923076923, 1.0166666666666666, 2.034425935955617, 0, 0.0
22, 23.666666666666668, 23.666666666666668, 1.0303030303030303, 1.0303030303030303, 2.7487370837451066, 0, 0.0
220, 24.0, 24.0, 1.0144927536231885, 1.0144927536231885, 2.0, 0, 0.0
221, 22.666666666666668, 22.5, 1.007936507936508, 1.0, 2.1343747458109497, 0, 0.0
222, 22.833333333333332, 22.5, 1.05, 1.0333333333333332, 1.2133516482134197, 0, 0.0
223, 22.666666666666668, 22.333333333333332, 1.0151515151515151, 1.0, 2.0548046676563256, 0, 0.0026034116744995117
224, 24.166666666666668, 24.0, 1.0366161616161615, 1.029040404040404, 2.4776781245530843, 0, 0.0
