File index,Travel time,Path distance,Travel time ratio,Path length ratio,Travel time standard deviation,Number of failed instances,Computation time
231, 21.833333333333332, 21.833333333333332, 1.0, 1.0, 2.034425935955617, 2, 0.0
232, 22.5, 22.333333333333332, 1.0075757575757576, 1.0, 1.707825127659933, 2, 0.0
233, 23.666666666666668, 23.333333333333332, 1.0151515151515151, 1.0, 2.357022603955158, 2, 0.0
234, 23.5, 23.5, 1.0151515151515151, 1.0151515151515151, 1.707825127659933, 2, 0.0
235, 23.0, 23.0, 1.0, 1.0, 2.449489742783178, 2, 0.0
236, 22.333333333333332, 22.166666666666668, 1.007936507936508, 1.0, 1.699673171197595, 2, 0.0
237, 23.833333333333332, 23.833333333333332, 1.0, 1.0, 2.4094720491334933, 2, 0.0
239, 23.0, 23.0, 1.0, 1.0, 2.581988897471611, 3, 0.0
24, 23.0, 22.833333333333332, 1.0228174603174602, 1.0158730158730158, 1.632993161855452, 3, 0.0
240, 24.333333333333332, 24.333333333333332, 1.0, 1.0, 1.2472191289246473, 3, 0.0
241, 21.5, 21.333333333333332, 1.0083333333333333, 1.0, 1.2583057392117916, 3, 0.0
242, 22.333333333333332, 22.166666666666668, 1.0263157894736843, 1.0175438596491229, 1.1055415967851334, 3, 0.0
243, 23.0, 22.833333333333332, 1.0396825396825398, 1.0317460317460319, 1.8257418583505538, 3, 0.0
244, 22.5, 22.333333333333332, 1.0416666666666667, 1.0333333333333334, 1.8929694486000912, 3, 0.0
245, 23.5, 23.333333333333332, 1.0238095238095237, 1.0158730158730158, 1.5, 3, 0.0
246, 23.833333333333332, 23.666666666666668, 1.021159420289855, 1.0144927536231885, 2.1921577396609844, 3, 0.0
247, 23.166666666666668, 23.166666666666668, 1.0158730158730158, 1.0158730158730158, 2.266911751455907, 3, 0.0
248, 23.666666666666668, 23.666666666666668, 1.0, 1.0, 1.4907119849998598, 3, 0.0
249, 23.166666666666668, 23.166666666666668, 1.0, 1.0, 2.1147629234082532, 3, 0.0
25, 23.5, 23.5, 1.0, 1.0, 2.6299556396765835, 3, 0.0
26, 23.166666666666668, 23.0, 1.0224292615596964, 1.0144927536231885, 1.5723301886761007, 3, 0.0
27, 22.666666666666668, 22.5, 1.0234487734487734, 1.0158730158730158, 1.699673171197595, 3, 0.0
28, 24.666666666666668, 24.666666666666668, 1.0, 1.0, 2.0548046676563256, 3, 0.0
29, 24.166666666666668, 24.0, 1.0217391304347825, 1.0144927536231885, 2.1147629234082532, 3, 0.0
3, 21.666666666666668, 21.5, 1.0069444444444444, 1.0, 1.5986105077709065, 3, 0.0
30, 22.666666666666668, 22.666666666666668, 1.0151515151515151, 1.0151515151515151, 1.5986105077709065, 3, 0.0
31, 24.666666666666668, 24.666666666666668, 1.0128205128205128, 1.0128205128205128, 2.5603819159562025, 3, 0.0
32, 23.5, 23.5, 1.0333333333333332, 1.0333333333333332, 1.707825127659933, 3, 0.0
33, 23.833333333333332, 23.833333333333332, 1.0, 1.0, 1.5723301886761007, 3, 0.0
34, 22.833333333333332, 22.666666666666668, 1.007936507936508, 1.0, 1.462494064565354, 3, 0.0
35, 22.333333333333332, 22.166666666666668, 1.0083333333333333, 1.0, 1.5986105077709065, 3, 0.0
36, 23.166666666666668, 23.166666666666668, 1.0, 1.0, 2.034425935955617, 3, 0.0
37, 24.5, 24.5, 1.0144927536231885, 1.0144927536231885, 2.753785273643051, 3, 0.0
38, 21.833333333333332, 21.833333333333332, 1.0, 1.0, 1.2133516482134197, 3, 0.0
39, 23.0, 22.833333333333332, 1.007936507936508, 1.0, 1.1547005383792515, 3, 0.0
4, 23.333333333333332, 23.333333333333332, 1.0151515151515151, 1.0151515151515151, 2.6874192494328497, 3, 0.0
40, 22.5, 22.333333333333332, 1.0072463768115942, 1.0, 1.3844373104863459, 3, 0.0
41, 22.0, 22.0, 1.0333333333333334, 1.0333333333333334, 2.0816659994661326, 3, 0.0
42, 25.166666666666668, 25.166666666666668, 1.0144927536231885, 1.0144927536231885, 2.4776781245530843, 3, 0.0
43, 22.166666666666668, 22.166666666666668, 1.0158730158730158, 1.0158730158730158, 1.5723301886761007, 3, 0.0
44, 22.833333333333332, 22.833333333333332, 1.0151515151515151, 1.0151515151515151, 1.7716909687891083, 3, 0.0
45, 22.666666666666668, 22.666666666666668, 1.0, 1.0, 1.4907119849998598, 3, 0.0
46, 25.0, 25.0, 1.0, 1.0, 1.9148542155126762, 3, 0.0
47, 24.0, 23.833333333333332, 1.0069444444444444, 1.0, 2.70801280154532, 3, 0.0
48, 22.833333333333332, 22.833333333333332, 1.0128205128205128, 1.0128205128205128, 3.0776975521032313, 3, 0.0
49, 23.833333333333332, 23.833333333333332, 1.0151515151515151, 1.0151515151515151, 2.1147629234082532, 3, 0.0
5, 21.5, 21.5, 1.0350877192982455, 1.0350877192982455, 1.118033988749895, 3, 0.0
50, 23.0, 22.5, 1.0250000000000001, 1.0, 2.0816659994661326, 3, 0.0
51, 22.333333333333332, 22.333333333333332, 1.0, 1.0, 1.4907119849998598, 3, 0.0
52, 23.166666666666668, 23.166666666666668, 1.0119047619047619, 1.0119047619047619, 3.387066905483596, 3, 0.0
53, 23.166666666666668, 23.166666666666668, 1.0, 1.0, 2.6718699236468995, 3, 0.0
54, 23.166666666666668, 23.166666666666668, 1.0158730158730158, 1.0158730158730158, 2.266911751455907, 3, 0.0
55, 24.833333333333332, 24.833333333333332, 1.0, 1.0, 2.1147629234082532, 3, 0.0
56, 23.0, 23.0, 1.0144927536231885, 1.0144927536231885, 2.0, 3, 0.0
57, 23.0, 23.0, 1.0, 1.0, 1.632993161855452, 3, 0.0
58, 24.666666666666668, 24.666666666666668, 1.0, 1.0, 2.6246692913372702, 3, 0.0
59, 22.666666666666668, 22.666666666666668, 1.0, 1.0, 0.9428090415820634, 3, 0.0
6, 23.5, 23.5, 1.0, 1.0, 2.6299556396765835, 3, 0.0
60, 23.5, 23.5, 1.0, 1.0, 2.6299556396765835, 3, 0.0
61, 23.0, 23.0, 1.0, 1.0, 2.0816659994661326, 3, 0.0
62, 24.166666666666668, 24.0, 1.0072463768115942, 1.0, 0.8975274678557508, 3, 0.0
63, 22.333333333333332, 22.333333333333332, 1.0, 1.0, 0.7453559924999298, 3, 0.0
64, 23.0, 23.0, 1.0158730158730158, 1.0158730158730158, 1.7320508075688772, 3, 0.0
65, 23.666666666666668, 23.333333333333332, 1.0162698412698412, 1.0, 1.9720265943665387, 3, 0.0
66, 23.833333333333332, 23.833333333333332, 1.027777777777778, 1.027777777777778, 2.4094720491334933, 3, 0.0
